MapDate,Name,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20060502,Nothern Plains\n,50.91,49.09,25.93,4.66,0.09,0.00,2006-05-02,2006-05-08,1
20060502,Southeast,31.13,68.87,26.55,4.73,0.00,0.00,2006-05-02,2006-05-08,1
20060502,Southern Plains\n,2.87,97.13,82.17,53.29,21.87,8.88,2006-05-02,2006-05-08,1
20060502,Southwest,54.41,45.59,37.93,31.21,12.66,2.96,2006-05-02,2006-05-08,1
20060425,California,92.92,7.08,0.16,0.00,0.00,0.00,2006-04-25,2006-05-01,1
20060425,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-25,2006-05-01,1
20060425,Midwest,65.32,34.68,15.21,3.92,1.36,0.00,2006-04-25,2006-05-01,1
20060425,Northeast,71.24,28.76,0.00,0.00,0.00,0.00,2006-04-25,2006-05-01,1
20060425,Northern Forests\n,67.13,32.87,10.54,2.72,0.95,0.00,2006-04-25,2006-05-01,1
20060425,Northwest,79.98,20.02,0.00,0.00,0.00,0.00,2006-04-25,2006-05-01,1
20060425,Nothern Plains\n,51.66,48.34,26.17,4.07,0.01,0.00,2006-04-25,2006-05-01,1
20060425,Southeast,27.81,72.19,32.03,14.17,3.11,0.00,2006-04-25,2006-05-01,1
20060425,Southern Plains\n,3.03,96.97,86.45,61.73,26.97,8.88,2006-04-25,2006-05-01,1
20060425,Southwest,54.97,45.03,38.21,31.21,11.59,0.00,2006-04-25,2006-05-01,1
20060418,California,92.92,7.08,0.16,0.00,0.00,0.00,2006-04-18,2006-04-24,1
20060418,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-18,2006-04-24,1
20060418,Midwest,66.28,33.72,15.15,3.92,1.43,0.00,2006-04-18,2006-04-24,1
20060418,Northeast,55.66,44.34,5.58,0.00,0.00,0.00,2006-04-18,2006-04-24,1
20060418,Northern Forests\n,63.02,36.98,12.21,2.71,0.99,0.00,2006-04-18,2006-04-24,1
20060418,Northwest,79.98,20.02,0.00,0.00,0.00,0.00,2006-04-18,2006-04-24,1
20060418,Nothern Plains\n,49.34,50.66,24.98,2.76,0.00,0.00,2006-04-18,2006-04-24,1
20060418,Southeast,28.74,71.26,32.66,13.75,2.41,0.00,2006-04-18,2006-04-24,1
20060418,Southern Plains\n,3.03,96.97,87.29,65.80,18.91,9.14,2006-04-18,2006-04-24,1
20060418,Southwest,54.97,45.03,38.38,30.71,11.58,0.00,2006-04-18,2006-04-24,1
20060411,California,92.92,7.08,0.16,0.00,0.00,0.00,2006-04-11,2006-04-17,1
20060411,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-11,2006-04-17,1
20060411,Midwest,70.15,29.85,17.07,2.50,0.77,0.00,2006-04-11,2006-04-17,1
20060411,Northeast,54.19,45.81,1.87,0.00,0.00,0.00,2006-04-11,2006-04-17,1
20060411,Northern Forests\n,65.25,34.75,12.40,1.73,0.53,0.00,2006-04-11,2006-04-17,1
20060411,Northwest,79.98,20.02,0.00,0.00,0.00,0.00,2006-04-11,2006-04-17,1
20060411,Nothern Plains\n,49.88,50.12,24.59,1.20,0.00,0.00,2006-04-11,2006-04-17,1
20060411,Southeast,36.15,63.85,27.05,7.08,0.08,0.00,2006-04-11,2006-04-17,1
20060411,Southern Plains\n,3.03,96.97,85.96,62.40,13.53,8.07,2006-04-11,2006-04-17,1
20060411,Southwest,54.97,45.03,38.38,30.60,9.87,0.00,2006-04-11,2006-04-17,1
20060404,California,92.47,7.53,0.16,0.00,0.00,0.00,2006-04-04,2006-04-10,1
20060404,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-04-04,2006-04-10,1
20060404,Midwest,70.89,29.11,18.55,2.72,0.77,0.00,2006-04-04,2006-04-10,1
20060404,Northeast,41.60,58.40,3.44,0.00,0.00,0.00,2006-04-04,2006-04-10,1
20060404,Northern Forests\n,61.90,38.10,13.92,1.89,0.53,0.00,2006-04-04,2006-04-10,1
20060404,Northwest,72.36,27.64,0.00,0.00,0.00,0.00,2006-04-04,2006-04-10,1
20060404,Nothern Plains\n,49.25,50.75,26.68,1.20,0.00,0.00,2006-04-04,2006-04-10,1
20060404,Southeast,32.76,67.24,20.45,2.69,0.08,0.00,2006-04-04,2006-04-10,1
20060404,Southern Plains\n,3.57,96.43,85.99,59.13,14.24,8.07,2006-04-04,2006-04-10,1
20060404,Southwest,54.86,45.14,38.38,28.91,9.96,0.00,2006-04-04,2006-04-10,1
20060328,California,91.62,8.38,0.55,0.00,0.00,0.00,2006-03-28,2006-04-03,1
20060328,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-28,2006-04-03,1
20060328,Midwest,68.48,31.52,23.58,11.58,0.77,0.00,2006-03-28,2006-04-03,1
20060328,Northeast,56.77,43.23,3.44,0.00,0.00,0.00,2006-03-28,2006-04-03,1
20060328,Northern Forests\n,64.89,35.11,17.40,8.03,0.53,0.00,2006-03-28,2006-04-03,1
20060328,Northwest,72.14,27.86,0.00,0.00,0.00,0.00,2006-03-28,2006-04-03,1
20060328,Nothern Plains\n,41.37,58.63,26.17,1.33,0.00,0.00,2006-03-28,2006-04-03,1
20060328,Southeast,48.21,51.79,16.81,2.69,0.08,0.00,2006-03-28,2006-04-03,1
20060328,Southern Plains\n,2.77,97.23,87.35,61.47,15.32,8.07,2006-03-28,2006-04-03,1
20060328,Southwest,53.91,46.09,38.19,28.91,9.96,0.00,2006-03-28,2006-04-03,1
20060321,California,83.59,16.41,0.55,0.00,0.00,0.00,2006-03-21,2006-03-27,1
20060321,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-21,2006-03-27,1
20060321,Midwest,66.31,33.69,23.58,11.58,0.77,0.00,2006-03-21,2006-03-27,1
20060321,Northeast,56.77,43.23,0.10,0.00,0.00,0.00,2006-03-21,2006-03-27,1
20060321,Northern Forests\n,63.38,36.62,16.37,8.03,0.53,0.00,2006-03-21,2006-03-27,1
20060321,Northwest,72.14,27.86,0.00,0.00,0.00,0.00,2006-03-21,2006-03-27,1
20060321,Nothern Plains\n,39.38,60.62,25.22,1.33,0.00,0.00,2006-03-21,2006-03-27,1
20060321,Southeast,57.36,42.64,9.82,1.50,0.08,0.00,2006-03-21,2006-03-27,1
20060321,Southern Plains\n,0.60,99.40,88.26,61.47,21.16,8.07,2006-03-21,2006-03-27,1
20060321,Southwest,50.84,49.16,38.30,28.91,9.96,0.00,2006-03-21,2006-03-27,1
20060314,California,83.59,16.41,0.52,0.00,0.00,0.00,2006-03-14,2006-03-20,1
20060314,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-14,2006-03-20,1
20060314,Midwest,68.51,31.49,23.62,11.58,0.78,0.00,2006-03-14,2006-03-20,1
20060314,Northeast,85.26,14.74,0.08,0.00,0.00,0.00,2006-03-14,2006-03-20,1
20060314,Northern Forests\n,73.65,26.35,16.39,8.03,0.54,0.00,2006-03-14,2006-03-20,1
20060314,Northwest,78.66,21.34,0.00,0.00,0.00,0.00,2006-03-14,2006-03-20,1
20060314,Nothern Plains\n,49.69,50.31,25.95,2.83,0.00,0.00,2006-03-14,2006-03-20,1
20060314,Southeast,61.76,38.24,11.84,3.26,1.16,0.21,2006-03-14,2006-03-20,1
20060314,Southern Plains\n,0.74,99.26,94.28,68.54,41.68,9.56,2006-03-14,2006-03-20,1
20060314,Southwest,50.57,49.43,38.48,29.38,9.96,0.00,2006-03-14,2006-03-20,1
20060307,California,78.18,21.82,0.52,0.00,0.00,0.00,2006-03-07,2006-03-13,1
20060307,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-07,2006-03-13,1
20060307,Midwest,54.69,45.31,31.00,13.29,1.08,0.00,2006-03-07,2006-03-13,1
20060307,Northeast,91.42,8.58,0.00,0.00,0.00,0.00,2006-03-07,2006-03-13,1
20060307,Northern Forests\n,65.96,34.04,21.48,9.21,0.75,0.00,2006-03-07,2006-03-13,1
20060307,Northwest,78.66,21.34,0.00,0.00,0.00,0.00,2006-03-07,2006-03-13,1
20060307,Nothern Plains\n,47.96,52.04,25.75,1.83,0.00,0.00,2006-03-07,2006-03-13,1
20060307,Southeast,65.53,34.47,11.74,4.89,2.53,0.80,2006-03-07,2006-03-13,1
20060307,Southern Plains\n,0.79,99.21,88.35,64.86,36.56,7.80,2006-03-07,2006-03-13,1
20060307,Southwest,48.63,51.37,38.56,29.35,13.32,0.00,2006-03-07,2006-03-13,1
20060228,California,75.86,24.14,0.48,0.00,0.00,0.00,2006-02-28,2006-03-06,1
20060228,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-28,2006-03-06,1
20060228,Midwest,62.94,37.06,24.57,13.31,1.08,0.00,2006-02-28,2006-03-06,1
20060228,Northeast,92.56,7.44,0.00,0.00,0.00,0.00,2006-02-28,2006-03-06,1
20060228,Northern Forests\n,72.03,27.97,17.03,9.22,0.75,0.00,2006-02-28,2006-03-06,1
20060228,Northwest,78.66,21.34,0.00,0.00,0.00,0.00,2006-02-28,2006-03-06,1
20060228,Nothern Plains\n,47.26,52.74,26.76,1.73,0.00,0.00,2006-02-28,2006-03-06,1
20060228,Southeast,71.11,28.89,9.63,4.71,2.53,0.80,2006-02-28,2006-03-06,1
20060228,Southern Plains\n,0.82,99.18,86.14,61.40,36.56,7.80,2006-02-28,2006-03-06,1
20060228,Southwest,47.83,52.17,38.62,23.91,7.48,0.00,2006-02-28,2006-03-06,1
20060221,California,84.21,15.79,0.00,0.00,0.00,0.00,2006-02-21,2006-02-27,1
20060221,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-21,2006-02-27,1
20060221,Midwest,69.73,30.27,21.04,9.73,1.08,0.00,2006-02-21,2006-02-27,1
20060221,Northeast,99.85,0.15,0.00,0.00,0.00,0.00,2006-02-21,2006-02-27,1
20060221,Northern Forests\n,78.98,21.02,14.58,6.74,0.75,0.00,2006-02-21,2006-02-27,1
20060221,Northwest,78.66,21.34,0.00,0.00,0.00,0.00,2006-02-21,2006-02-27,1
20060221,Nothern Plains\n,47.26,52.74,26.20,0.75,0.00,0.00,2006-02-21,2006-02-27,1
20060221,Southeast,78.46,21.54,8.77,4.71,2.53,0.72,2006-02-21,2006-02-27,1
20060221,Southern Plains\n,2.63,97.37,82.95,59.09,32.46,3.72,2006-02-21,2006-02-27,1
20060221,Southwest,51.26,48.74,37.12,23.36,7.48,0.00,2006-02-21,2006-02-27,1
20060214,California,86.59,13.41,0.00,0.00,0.00,0.00,2006-02-14,2006-02-20,1
20060214,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-14,2006-02-20,1
20060214,Midwest,68.22,31.78,20.42,9.85,0.95,0.00,2006-02-14,2006-02-20,1
20060214,Northeast,99.85,0.15,0.00,0.00,0.00,0.00,2006-02-14,2006-02-20,1
20060214,Northern Forests\n,77.93,22.07,14.15,6.82,0.65,0.00,2006-02-14,2006-02-20,1
20060214,Northwest,78.66,21.34,0.00,0.00,0.00,0.00,2006-02-14,2006-02-20,1
20060214,Nothern Plains\n,46.83,53.17,27.52,0.75,0.00,0.00,2006-02-14,2006-02-20,1
20060214,Southeast,79.78,20.22,7.89,5.83,2.69,0.50,2006-02-14,2006-02-20,1
20060214,Southern Plains\n,2.72,97.28,81.31,56.59,30.85,3.50,2006-02-14,2006-02-20,1
20060214,Southwest,52.57,47.43,36.23,19.06,7.48,0.00,2006-02-14,2006-02-20,1
20060207,California,86.68,13.32,0.00,0.00,0.00,0.00,2006-02-07,2006-02-13,1
20060207,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-07,2006-02-13,1
20060207,Midwest,70.99,29.01,19.90,9.57,0.79,0.00,2006-02-07,2006-02-13,1
20060207,Northeast,99.85,0.15,0.00,0.00,0.00,0.00,2006-02-07,2006-02-13,1
20060207,Northern Forests\n,79.85,20.15,13.79,6.63,0.55,0.00,2006-02-07,2006-02-13,1
20060207,Northwest,76.81,23.19,0.00,0.00,0.00,0.00,2006-02-07,2006-02-13,1
20060207,Nothern Plains\n,46.83,53.17,27.24,0.75,0.00,0.00,2006-02-07,2006-02-13,1
20060207,Southeast,73.92,26.08,10.89,7.12,3.52,0.48,2006-02-07,2006-02-13,1
20060207,Southern Plains\n,3.10,96.90,80.89,52.33,28.07,3.79,2006-02-07,2006-02-13,1
20060207,Southwest,53.12,46.88,36.23,18.96,7.48,0.00,2006-02-07,2006-02-13,1
20060131,California,97.08,2.92,0.00,0.00,0.00,0.00,2006-01-31,2006-02-06,1
20060131,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-31,2006-02-06,1
20060131,Midwest,68.24,31.76,19.80,8.85,0.79,0.00,2006-01-31,2006-02-06,1
20060131,Northeast,99.85,0.15,0.00,0.00,0.00,0.00,2006-01-31,2006-02-06,1
20060131,Northern Forests\n,77.94,22.06,13.72,6.13,0.55,0.00,2006-01-31,2006-02-06,1
20060131,Northwest,83.20,16.80,0.00,0.00,0.00,0.00,2006-01-31,2006-02-06,1
20060131,Nothern Plains\n,45.90,54.10,26.91,0.03,0.00,0.00,2006-01-31,2006-02-06,1
20060131,Southeast,66.49,33.51,18.24,7.74,3.68,0.49,2006-01-31,2006-02-06,1
20060131,Southern Plains\n,4.40,95.60,70.88,43.93,23.77,3.26,2006-01-31,2006-02-06,1
20060131,Southwest,56.66,43.34,30.88,12.59,1.50,0.00,2006-01-31,2006-02-06,1
20060124,California,97.08,2.92,0.00,0.00,0.00,0.00,2006-01-24,2006-01-30,1
20060124,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-24,2006-01-30,1
20060124,Midwest,62.74,37.26,22.56,11.36,3.79,0.00,2006-01-24,2006-01-30,1
20060124,Northeast,99.87,0.13,0.00,0.00,0.00,0.00,2006-01-24,2006-01-30,1
20060124,Northern Forests\n,74.14,25.86,15.64,7.87,2.63,0.00,2006-01-24,2006-01-30,1
20060124,Northwest,83.72,16.28,0.00,0.00,0.00,0.00,2006-01-24,2006-01-30,1
20060124,Nothern Plains\n,50.68,49.32,24.29,0.03,0.00,0.00,2006-01-24,2006-01-30,1
20060124,Southeast,61.77,38.23,22.72,9.12,4.59,0.66,2006-01-24,2006-01-30,1
20060124,Southern Plains\n,7.61,92.39,60.77,39.99,23.09,5.46,2006-01-24,2006-01-30,1
20060124,Southwest,56.50,43.50,24.45,9.86,0.00,0.00,2006-01-24,2006-01-30,1
20060117,California,97.08,2.92,0.00,0.00,0.00,0.00,2006-01-17,2006-01-23,1
20060117,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-17,2006-01-23,1
20060117,Midwest,63.85,36.15,21.86,9.75,3.79,0.00,2006-01-17,2006-01-23,1
20060117,Northeast,99.14,0.86,0.08,0.00,0.00,0.00,2006-01-17,2006-01-23,1
20060117,Northern Forests\n,74.68,25.32,15.17,6.76,2.63,0.00,2006-01-17,2006-01-23,1
20060117,Northwest,81.44,18.56,0.00,0.00,0.00,0.00,2006-01-17,2006-01-23,1
20060117,Nothern Plains\n,49.32,50.68,24.29,0.03,0.00,0.00,2006-01-17,2006-01-23,1
20060117,Southeast,51.49,48.51,26.65,9.94,3.92,0.66,2006-01-17,2006-01-23,1
20060117,Southern Plains\n,9.51,90.49,58.94,32.28,17.95,4.68,2006-01-17,2006-01-23,1
20060117,Southwest,56.58,43.42,24.12,4.37,0.00,0.00,2006-01-17,2006-01-23,1
20060110,California,96.60,3.40,0.00,0.00,0.00,0.00,2006-01-10,2006-01-16,1
20060110,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-10,2006-01-16,1
20060110,Midwest,63.81,36.19,20.64,9.77,3.28,0.00,2006-01-10,2006-01-16,1
20060110,Northeast,99.28,0.72,0.08,0.00,0.00,0.00,2006-01-10,2006-01-16,1
20060110,Northern Forests\n,74.70,25.30,14.33,6.77,2.28,0.00,2006-01-10,2006-01-16,1
20060110,Northwest,85.50,14.50,0.00,0.00,0.00,0.00,2006-01-10,2006-01-16,1
20060110,Nothern Plains\n,49.33,50.67,20.01,0.03,0.00,0.00,2006-01-10,2006-01-16,1
20060110,Southeast,50.83,49.17,22.57,10.20,3.92,0.66,2006-01-10,2006-01-16,1
20060110,Southern Plains\n,20.02,79.98,56.77,32.35,17.95,3.90,2006-01-10,2006-01-16,1
20060110,Southwest,56.53,43.47,17.72,1.86,0.00,0.00,2006-01-10,2006-01-16,1
20060103,California,98.32,1.68,0.00,0.00,0.00,0.00,2006-01-03,2006-01-09,1
20060103,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-03,2006-01-09,1
20060103,Midwest,62.66,37.34,19.34,9.31,3.27,0.00,2006-01-03,2006-01-09,1
20060103,Northeast,99.28,0.72,0.08,0.00,0.00,0.00,2006-01-03,2006-01-09,1
20060103,Northern Forests\n,73.90,26.10,13.43,6.45,2.26,0.00,2006-01-03,2006-01-09,1
20060103,Northwest,83.95,16.05,3.59,0.00,0.00,0.00,2006-01-03,2006-01-09,1
20060103,Nothern Plains\n,49.75,50.25,20.63,0.03,0.00,0.00,2006-01-03,2006-01-09,1
20060103,Southeast,67.78,32.22,19.90,9.71,1.84,0.66,2006-01-03,2006-01-09,1
20060103,Southern Plains\n,20.23,79.77,53.64,31.65,15.42,3.59,2006-01-03,2006-01-09,1
20060103,Southwest,57.15,42.85,12.95,0.00,0.00,0.00,2006-01-03,2006-01-09,1
20051227,California,93.91,6.09,0.00,0.00,0.00,0.00,2005-12-27,2006-01-02,1
20051227,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-27,2006-01-02,1
20051227,Midwest,59.99,40.01,19.88,9.83,3.74,0.00,2005-12-27,2006-01-02,1
20051227,Northeast,98.50,1.50,0.43,0.07,0.00,0.00,2005-12-27,2006-01-02,1
20051227,Northern Forests\n,71.81,28.19,13.91,6.84,2.59,0.00,2005-12-27,2006-01-02,1
20051227,Northwest,76.94,23.06,11.73,1.30,0.00,0.00,2005-12-27,2006-01-02,1
20051227,Nothern Plains\n,51.25,48.75,21.47,0.03,0.00,0.00,2005-12-27,2006-01-02,1
20051227,Southeast,67.05,32.95,19.72,7.32,1.84,0.66,2005-12-27,2006-01-02,1
20051227,Southern Plains\n,22.40,77.60,50.97,30.42,13.82,3.05,2005-12-27,2006-01-02,1
20051227,Southwest,59.88,40.12,8.89,0.00,0.00,0.00,2005-12-27,2006-01-02,1
20051220,California,93.69,6.31,0.00,0.00,0.00,0.00,2005-12-20,2005-12-26,1
20051220,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-20,2005-12-26,1
20051220,Midwest,59.99,40.01,19.88,9.83,3.74,0.00,2005-12-20,2005-12-26,1
20051220,Northeast,98.50,1.50,0.43,0.07,0.00,0.00,2005-12-20,2005-12-26,1
20051220,Northern Forests\n,71.81,28.19,13.91,6.84,2.59,0.00,2005-12-20,2005-12-26,1
20051220,Northwest,71.68,28.32,12.23,1.47,0.00,0.00,2005-12-20,2005-12-26,1
20051220,Nothern Plains\n,51.25,48.75,21.34,0.03,0.00,0.00,2005-12-20,2005-12-26,1
20051220,Southeast,65.71,34.29,20.12,7.32,1.84,0.66,2005-12-20,2005-12-26,1
20051220,Southern Plains\n,22.40,77.60,50.97,30.42,13.82,3.05,2005-12-20,2005-12-26,1
20051220,Southwest,59.45,40.55,8.89,0.00,0.00,0.00,2005-12-20,2005-12-26,1
20051213,California,90.03,9.97,0.00,0.00,0.00,0.00,2005-12-13,2005-12-19,1
20051213,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-13,2005-12-19,1
20051213,Midwest,61.35,38.65,19.20,9.66,3.74,0.00,2005-12-13,2005-12-19,1
20051213,Northeast,98.48,1.52,0.43,0.07,0.00,0.00,2005-12-13,2005-12-19,1
20051213,Northern Forests\n,72.75,27.25,13.44,6.72,2.59,0.00,2005-12-13,2005-12-19,1
20051213,Northwest,71.68,28.32,10.65,1.47,0.00,0.00,2005-12-13,2005-12-19,1
20051213,Nothern Plains\n,54.90,45.10,20.06,0.03,0.00,0.00,2005-12-13,2005-12-19,1
20051213,Southeast,58.44,41.56,24.28,7.24,1.01,0.00,2005-12-13,2005-12-19,1
20051213,Southern Plains\n,22.72,77.28,50.52,25.87,6.61,0.00,2005-12-13,2005-12-19,1
20051213,Southwest,58.91,41.09,8.51,0.00,0.00,0.00,2005-12-13,2005-12-19,1
20051206,California,90.03,9.97,0.00,0.00,0.00,0.00,2005-12-06,2005-12-12,1
20051206,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-06,2005-12-12,1
20051206,Midwest,61.26,38.74,20.04,9.66,3.74,0.00,2005-12-06,2005-12-12,1
20051206,Northeast,98.40,1.60,0.43,0.07,0.00,0.00,2005-12-06,2005-12-12,1
20051206,Northern Forests\n,72.66,27.34,14.02,6.72,2.59,0.00,2005-12-06,2005-12-12,1
20051206,Northwest,71.68,28.32,10.65,1.47,0.00,0.00,2005-12-06,2005-12-12,1
20051206,Nothern Plains\n,54.90,45.10,20.75,0.03,0.00,0.00,2005-12-06,2005-12-12,1
20051206,Southeast,55.94,44.06,23.62,6.25,0.64,0.00,2005-12-06,2005-12-12,1
20051206,Southern Plains\n,27.85,72.15,48.34,22.34,5.12,0.00,2005-12-06,2005-12-12,1
20051206,Southwest,64.21,35.79,6.75,0.00,0.00,0.00,2005-12-06,2005-12-12,1
20051129,California,75.23,24.77,0.00,0.00,0.00,0.00,2005-11-29,2005-12-05,1
20051129,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-29,2005-12-05,1
20051129,Midwest,61.72,38.28,19.82,9.66,3.74,0.00,2005-11-29,2005-12-05,1
20051129,Northeast,98.38,1.62,0.43,0.07,0.00,0.00,2005-11-29,2005-12-05,1
20051129,Northern Forests\n,72.97,27.03,13.86,6.72,2.59,0.00,2005-11-29,2005-12-05,1
20051129,Northwest,70.89,29.11,14.06,5.09,0.00,0.00,2005-11-29,2005-12-05,1
20051129,Nothern Plains\n,50.87,49.13,20.59,0.03,0.00,0.00,2005-11-29,2005-12-05,1
20051129,Southeast,50.12,49.88,22.74,4.92,0.00,0.00,2005-11-29,2005-12-05,1
20051129,Southern Plains\n,31.44,68.56,37.26,21.22,3.51,0.00,2005-11-29,2005-12-05,1
20051129,Southwest,60.80,39.20,6.77,0.00,0.00,0.00,2005-11-29,2005-12-05,1
20051122,California,99.66,0.34,0.00,0.00,0.00,0.00,2005-11-22,2005-11-28,1
20051122,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-22,2005-11-28,1
20051122,Midwest,59.42,40.58,20.23,9.88,3.75,0.00,2005-11-22,2005-11-28,1
20051122,Northeast,98.36,1.64,0.45,0.01,0.00,0.00,2005-11-22,2005-11-28,1
20051122,Northern Forests\n,71.37,28.63,14.16,6.85,2.60,0.00,2005-11-22,2005-11-28,1
20051122,Northwest,70.17,29.83,15.32,5.73,0.00,0.00,2005-11-22,2005-11-28,1
20051122,Nothern Plains\n,39.65,60.35,24.09,0.00,0.00,0.00,2005-11-22,2005-11-28,1
20051122,Southeast,30.97,69.03,27.46,4.54,0.00,0.00,2005-11-22,2005-11-28,1
20051122,Southern Plains\n,45.17,54.83,33.26,20.31,2.79,0.00,2005-11-22,2005-11-28,1
20051122,Southwest,69.00,31.00,5.72,0.00,0.00,0.00,2005-11-22,2005-11-28,1
20051115,California,99.66,0.34,0.00,0.00,0.00,0.00,2005-11-15,2005-11-21,1
20051115,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-15,2005-11-21,1
20051115,Midwest,58.88,41.12,20.30,9.88,3.75,0.00,2005-11-15,2005-11-21,1
20051115,Northeast,98.36,1.64,0.65,0.01,0.00,0.00,2005-11-15,2005-11-21,1
20051115,Northern Forests\n,71.00,29.00,14.27,6.85,2.60,0.00,2005-11-15,2005-11-21,1
20051115,Northwest,68.07,31.93,15.32,5.73,0.00,0.00,2005-11-15,2005-11-21,1
20051115,Nothern Plains\n,39.65,60.35,24.09,0.00,0.00,0.00,2005-11-15,2005-11-21,1
20051115,Southeast,21.76,78.24,32.63,2.86,0.00,0.00,2005-11-15,2005-11-21,1
20051115,Southern Plains\n,45.18,54.82,33.28,16.55,2.79,0.00,2005-11-15,2005-11-21,1
20051115,Southwest,69.00,31.00,5.72,0.00,0.00,0.00,2005-11-15,2005-11-21,1
20051108,California,99.66,0.34,0.00,0.00,0.00,0.00,2005-11-08,2005-11-14,1
20051108,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-08,2005-11-14,1
20051108,Midwest,48.18,51.82,21.69,10.02,3.75,0.00,2005-11-08,2005-11-14,1
20051108,Northeast,89.71,10.29,0.65,0.01,0.00,0.00,2005-11-08,2005-11-14,1
20051108,Northern Forests\n,60.93,39.07,15.23,6.94,2.60,0.00,2005-11-08,2005-11-14,1
20051108,Northwest,67.45,32.55,15.68,6.19,0.00,0.00,2005-11-08,2005-11-14,1
20051108,Nothern Plains\n,40.03,59.97,24.43,0.00,0.00,0.00,2005-11-08,2005-11-14,1
20051108,Southeast,32.63,67.37,36.92,3.20,0.00,0.00,2005-11-08,2005-11-14,1
20051108,Southern Plains\n,47.50,52.50,29.86,5.60,2.32,0.00,2005-11-08,2005-11-14,1
20051108,Southwest,68.99,31.01,5.72,0.00,0.00,0.00,2005-11-08,2005-11-14,1
20051101,California,99.58,0.42,0.00,0.00,0.00,0.00,2005-11-01,2005-11-07,1
20051101,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-01,2005-11-07,1
20051101,Midwest,49.25,50.75,22.86,10.84,4.02,0.00,2005-11-01,2005-11-07,1
20051101,Northeast,89.84,10.16,0.57,0.01,0.00,0.00,2005-11-01,2005-11-07,1
20051101,Northern Forests\n,61.71,38.29,16.01,7.52,2.78,0.00,2005-11-01,2005-11-07,1
20051101,Northwest,66.00,34.00,20.01,8.95,0.69,0.00,2005-11-01,2005-11-07,1
20051101,Nothern Plains\n,37.95,62.05,26.22,0.49,0.00,0.00,2005-11-01,2005-11-07,1
20051101,Southeast,37.34,62.66,17.34,2.84,0.00,0.00,2005-11-01,2005-11-07,1
20051101,Southern Plains\n,47.50,52.50,27.35,5.59,1.43,0.00,2005-11-01,2005-11-07,1
20051101,Southwest,68.96,31.04,5.72,0.00,0.00,0.00,2005-11-01,2005-11-07,1
20051025,California,99.58,0.42,0.00,0.00,0.00,0.00,2005-10-25,2005-10-31,1
20051025,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-25,2005-10-31,1
20051025,Midwest,49.23,50.77,22.28,10.84,4.02,0.00,2005-10-25,2005-10-31,1
20051025,Northeast,86.89,13.11,0.57,0.01,0.00,0.00,2005-10-25,2005-10-31,1
20051025,Northern Forests\n,60.79,39.21,15.61,7.52,2.78,0.00,2005-10-25,2005-10-31,1
20051025,Northwest,74.51,25.49,20.01,8.95,0.69,0.00,2005-10-25,2005-10-31,1
20051025,Nothern Plains\n,39.19,60.81,25.02,0.49,0.00,0.00,2005-10-25,2005-10-31,1
20051025,Southeast,63.68,36.32,10.79,1.97,0.00,0.00,2005-10-25,2005-10-31,1
20051025,Southern Plains\n,48.06,51.94,25.19,5.39,1.43,0.00,2005-10-25,2005-10-31,1
20051025,Southwest,70.34,29.66,5.72,0.00,0.00,0.00,2005-10-25,2005-10-31,1
20051018,California,99.58,0.42,0.00,0.00,0.00,0.00,2005-10-18,2005-10-24,1
20051018,Caribbean,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-18,2005-10-24,1
20051018,Midwest,48.83,51.17,21.81,10.70,4.02,0.00,2005-10-18,2005-10-24,1
20051018,Northeast,84.13,15.87,0.57,0.01,0.00,0.00,2005-10-18,2005-10-24,1
