AreaOfInterest,AreaCurrentPercent,AreaCurrent,PopulationCurrent,PopulationCurrentPercent,PercentChangeFromWAve,AreaChangeFromWAve,StatisticFormatID,USDMLevelID,USDMLevel,AreaMiles,MapDate
CONUS,32.24,"969,517.79","89,029,981.01",29.13,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-11-05
CONUS,17.45,"524,810.53","46,070,842.81",15.07,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-11-05
CONUS,2.93,"88,118.39","3,959,244.85",1.30,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-11-05
CONUS,0.34,"10,224.00","170,689.50",0.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-11-05
CONUS,56.02,"1,684,803.79","159,815,271.40",52.28,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-11-12
CONUS,31.76,"955,207.36","93,430,498.63",30.57,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-11-12
CONUS,17.26,"519,082.62","43,925,310.95",14.37,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-11-12
CONUS,2.97,"89,305.35","3,892,923.15",1.27,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-11-12
CONUS,0.33,"10,051.44","113,296.60",0.04,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-11-12
CONUS,58.79,"1,768,006.92","168,496,002.37",55.12,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-11-19
CONUS,32.45,"976,058.86","96,257,889.77",31.49,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-11-19
CONUS,17.32,"520,797.61","43,933,569.87",14.37,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-11-19
CONUS,3.91,"117,679.59","8,283,531.66",2.71,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-11-19
CONUS,0.37,"11,220.28","149,945.98",0.05,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-11-19
CONUS,56.18,"1,689,512.39","161,257,288.70",52.76,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-11-26
CONUS,30.57,"919,493.81","92,540,400.66",30.28,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-11-26
CONUS,16.49,"496,013.81","40,123,665.13",13.13,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-11-26
CONUS,3.80,"114,427.56","8,018,670.51",2.62,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-11-26
CONUS,0.39,"11,691.47","161,060.69",0.05,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-11-26
CONUS,55.44,"1,667,472.91","153,587,038.59",50.25,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-12-03
CONUS,30.59,"919,840.05","92,257,049.16",30.18,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-12-03
CONUS,16.50,"496,190.14","40,134,053.31",13.13,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-12-03
CONUS,3.82,"114,894.48","8,024,842.02",2.63,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-12-03
CONUS,0.39,"11,691.47","161,060.69",0.05,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-12-03
CONUS,55.49,"1,668,714.90","159,546,657.77",52.20,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-12-10
CONUS,30.28,"910,799.57","91,466,944.28",29.92,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-12-10
CONUS,16.37,"492,329.84","39,342,467.29",12.87,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-12-10
CONUS,3.81,"114,538.10","8,022,512.28",2.62,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-12-10
CONUS,0.39,"11,691.47","161,060.69",0.05,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-12-10
CONUS,56.59,"1,702,054.57","161,326,309.88",52.78,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-12-17
CONUS,31.50,"947,373.52","92,453,633.29",30.25,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-12-17
CONUS,16.63,"500,125.54","39,494,210.41",12.92,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-12-17
CONUS,3.90,"117,213.29","8,275,724.81",2.71,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-12-17
CONUS,0.41,"12,254.21","182,548.99",0.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-12-17
CONUS,53.65,"1,613,479.53","150,767,010.46",49.32,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-12-24
CONUS,31.11,"935,562.90","87,924,779.52",28.77,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-12-24
CONUS,16.64,"500,551.46","39,792,773.50",13.02,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-12-24
CONUS,3.99,"120,122.01","8,616,227.53",2.82,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-12-24
CONUS,0.37,"11,233.30","176,799.50",0.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-12-24
CONUS,51.76,"1,556,605.00","142,976,593.69",46.78,0.00,0.00,1,1,D0  ,"3,007,441.07",2013-12-31
CONUS,30.95,"930,720.26","85,704,775.97",28.04,0.00,0.00,1,2,D1  ,"3,007,441.07",2013-12-31
CONUS,16.67,"501,439.54","39,356,439.27",12.88,0.00,0.00,1,3,D2  ,"3,007,441.07",2013-12-31
CONUS,3.96,"118,964.14","8,274,261.71",2.71,0.00,0.00,1,4,D3  ,"3,007,441.07",2013-12-31
CONUS,0.37,"11,233.30","176,799.50",0.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2013-12-31
CONUS,53.36,"1,604,873.26","140,723,835.23",46.04,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-01-07
CONUS,33.22,"999,106.49","84,394,304.75",27.61,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-01-07
CONUS,17.12,"514,848.28","40,257,835.72",13.17,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-01-07
CONUS,4.13,"124,346.10","8,381,126.49",2.74,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-01-07
CONUS,0.37,"11,233.30","176,799.50",0.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-01-07
CONUS,52.57,"1,581,141.49","134,995,900.82",44.16,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-01-14
CONUS,34.39,"1,034,385.39","79,648,859.40",26.06,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-01-14
CONUS,19.03,"572,359.20","44,417,454.01",14.53,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-01-14
CONUS,6.41,"192,790.93","27,570,785.49",9.02,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-01-14
CONUS,0.37,"11,233.30","176,799.50",0.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-01-14
CONUS,53.37,"1,605,128.96","128,702,002.19",42.11,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-01-21
CONUS,34.43,"1,035,607.60","73,770,823.58",24.13,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-01-21
CONUS,19.03,"572,359.20","44,417,454.01",14.53,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-01-21
CONUS,6.41,"192,790.93","27,570,785.49",9.02,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-01-21
CONUS,0.37,"11,233.30","176,799.50",0.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-01-21
CONUS,56.26,"1,691,843.15","135,330,387.21",44.27,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-01-28
CONUS,36.49,"1,097,508.17","80,054,101.35",26.19,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-01-28
CONUS,20.76,"624,450.25","46,583,927.69",15.24,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-01-28
CONUS,7.24,"217,641.59","27,846,869.40",9.11,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-01-28
CONUS,0.83,"25,101.44","2,072,433.36",0.68,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-01-28
CONUS,56.55,"1,700,669.45","134,182,278.00",43.90,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-02-04
CONUS,37.39,"1,124,349.99","83,446,462.48",27.30,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-02-04
CONUS,20.84,"626,733.28","46,858,238.11",15.33,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-02-04
CONUS,7.37,"221,581.47","27,917,915.21",9.13,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-02-04
CONUS,0.88,"26,551.97","2,209,130.91",0.72,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-02-04
CONUS,55.47,"1,668,108.29","132,709,758.71",43.42,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-02-11
CONUS,37.60,"1,130,865.66","85,775,555.35",28.06,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-02-11
CONUS,21.41,"643,952.29","49,328,510.76",16.14,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-02-11
CONUS,6.86,"206,424.09","26,411,702.38",8.64,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-02-11
CONUS,0.88,"26,551.97","2,209,130.91",0.72,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-02-11
CONUS,53.21,"1,600,225.51","126,556,119.07",41.40,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-02-18
CONUS,35.74,"1,074,762.87","81,401,125.38",26.63,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-02-18
CONUS,21.26,"639,407.05","48,188,088.60",15.77,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-02-18
CONUS,7.26,"218,250.15","33,545,444.54",10.97,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-02-18
CONUS,1.14,"34,152.91","4,017,550.28",1.31,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-02-18
CONUS,54.11,"1,627,454.39","119,335,500.04",39.04,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-02-25
CONUS,36.08,"1,085,094.84","79,819,095.75",26.11,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-02-25
CONUS,21.54,"647,825.88","49,059,393.43",16.05,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-02-25
CONUS,7.65,"230,091.28","34,424,299.30",11.26,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-02-25
CONUS,1.76,"53,074.21","9,265,954.42",3.03,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-02-25
CONUS,53.47,"1,608,113.24","115,568,649.31",37.81,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-03-04
CONUS,35.86,"1,078,353.54","75,940,616.58",24.84,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-03-04
CONUS,21.56,"648,530.83","50,077,352.15",16.38,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-03-04
CONUS,7.40,"222,620.22","31,850,903.84",10.42,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-03-04
CONUS,1.57,"47,348.15","8,013,753.64",2.62,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-03-04
CONUS,52.09,"1,566,563.71","110,241,316.16",36.07,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-03-11
CONUS,35.74,"1,074,977.16","76,531,225.21",25.04,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-03-11
CONUS,21.71,"652,982.41","51,222,845.38",16.76,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-03-11
CONUS,7.70,"231,526.82","32,626,762.33",10.67,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-03-11
CONUS,1.66,"49,866.67","8,096,450.06",2.65,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-03-11
CONUS,51.47,"1,547,924.41","111,229,662.37",36.39,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-03-18
CONUS,37.48,"1,127,280.84","79,363,914.14",25.96,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-03-18
CONUS,22.27,"669,741.38","50,433,634.63",16.50,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-03-18
CONUS,8.47,"254,652.02","34,694,205.75",11.35,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-03-18
CONUS,1.64,"49,417.83","8,108,724.36",2.65,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-03-18
CONUS,51.98,"1,563,267.69","112,377,398.76",36.76,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-03-25
CONUS,38.27,"1,150,944.94","79,942,145.36",26.15,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-03-25
CONUS,23.09,"694,375.18","53,922,193.41",17.64,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-03-25
CONUS,9.70,"291,687.76","35,302,808.10",11.55,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-03-25
CONUS,2.09,"62,908.40","8,738,400.85",2.86,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-03-25
CONUS,52.89,"1,590,547.29","113,220,553.82",37.04,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-04-01
CONUS,38.37,"1,154,083.47","80,124,125.84",26.21,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-04-01
CONUS,24.12,"725,525.33","55,705,146.29",18.22,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-04-01
CONUS,9.80,"294,730.13","34,959,786.94",11.44,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-04-01
CONUS,2.18,"65,525.18","8,781,618.60",2.87,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-04-01
CONUS,49.71,"1,494,904.75","101,290,709.80",33.14,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-04-08
CONUS,37.99,"1,142,384.32","78,533,641.13",25.69,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-04-08
CONUS,24.23,"728,616.00","53,615,123.15",17.54,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-04-08
CONUS,9.88,"297,019.42","34,968,055.02",11.44,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-04-08
CONUS,2.53,"76,040.11","8,854,149.54",2.90,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-04-08
CONUS,48.46,"1,457,525.45","98,909,509.21",32.36,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-04-15
CONUS,37.88,"1,139,317.99","77,120,188.41",25.23,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-04-15
CONUS,25.21,"758,088.41","56,244,483.11",18.40,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-04-15
CONUS,10.11,"303,963.11","35,077,104.78",11.48,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-04-15
CONUS,2.83,"84,975.23","9,041,877.80",2.96,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-04-15
CONUS,50.17,"1,508,893.27","102,332,262.86",33.48,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-04-22
CONUS,38.43,"1,155,896.73","78,858,006.00",25.80,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-04-22
CONUS,26.20,"787,966.55","57,155,180.08",18.70,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-04-22
CONUS,11.48,"345,378.19","36,059,587.34",11.80,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-04-22
CONUS,3.26,"98,118.64","11,306,005.26",3.70,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-04-22
CONUS,48.82,"1,468,318.61","101,387,815.63",33.17,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-04-29
CONUS,38.43,"1,155,863.16","78,641,338.51",25.73,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-04-29
CONUS,26.76,"804,765.70","59,283,704.02",19.40,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-04-29
CONUS,12.77,"383,907.49","40,908,410.87",13.38,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-04-29
CONUS,3.88,"116,558.66","11,477,708.23",3.76,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-04-29
CONUS,50.67,"1,523,925.71","106,594,350.17",34.87,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-05-06
CONUS,40.06,"1,204,798.18","86,145,949.50",28.18,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-05-06
CONUS,28.34,"852,435.88","64,582,369.10",21.13,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-05-06
CONUS,14.49,"435,820.37","44,327,860.08",14.50,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-05-06
CONUS,4.45,"133,843.92","11,729,548.12",3.84,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-05-06
CONUS,48.80,"1,467,558.01","107,144,732.10",35.05,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-05-13
CONUS,38.08,"1,145,285.59","77,604,162.60",25.39,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-05-13
CONUS,28.04,"843,321.61","64,222,825.03",21.01,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-05-13
CONUS,14.00,"421,024.15","39,530,799.03",12.93,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-05-13
CONUS,4.46,"134,230.95","11,914,153.52",3.90,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-05-13
CONUS,47.64,"1,432,771.79","104,921,142.97",34.33,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-05-20
CONUS,38.13,"1,146,650.16","77,786,305.21",25.45,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-05-20
CONUS,28.30,"851,083.32","64,825,675.59",21.21,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-05-20
CONUS,14.47,"435,073.01","40,906,434.09",13.38,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-05-20
CONUS,4.99,"150,116.21","12,160,478.80",3.98,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-05-20
CONUS,47.88,"1,440,000.44","106,259,572.82",34.76,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-05-27
CONUS,37.93,"1,140,645.22","78,145,189.90",25.57,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-05-27
CONUS,27.72,"833,795.15","62,210,618.76",20.35,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-05-27
CONUS,13.64,"410,363.67","39,995,574.40",13.08,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-05-27
CONUS,3.35,"100,693.10","11,150,580.97",3.65,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-05-27
CONUS,47.86,"1,439,453.81","106,199,638.70",34.74,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-06-03
CONUS,37.33,"1,122,541.46","75,795,903.58",24.80,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-06-03
CONUS,27.28,"820,404.79","61,350,058.04",20.07,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-06-03
CONUS,13.24,"398,218.72","41,720,146.30",13.65,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-06-03
CONUS,3.02,"90,923.69","11,069,586.60",3.62,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-06-03
CONUS,46.09,"1,386,251.51","103,235,029.33",33.77,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-06-10
CONUS,36.15,"1,087,140.07","75,243,872.03",24.62,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-06-10
CONUS,25.97,"781,127.45","60,703,559.95",19.86,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-06-10
CONUS,12.18,"366,239.19","40,794,463.75",13.35,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-06-10
CONUS,2.68,"80,552.71","10,980,871.41",3.59,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-06-10
CONUS,45.27,"1,361,411.89","100,861,474.88",33.00,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-06-17
CONUS,35.55,"1,069,139.96","73,707,773.50",24.11,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-06-17
CONUS,25.44,"764,983.02","60,091,464.41",19.66,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-06-17
CONUS,11.63,"349,739.27","40,955,564.87",13.40,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-06-17
CONUS,3.14,"94,415.03","12,161,470.17",3.98,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-06-17
CONUS,45.33,"1,363,326.27","100,268,649.50",32.80,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-06-24
CONUS,35.03,"1,053,449.87","73,533,912.59",24.06,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-06-24
CONUS,24.82,"746,485.20","59,535,830.84",19.48,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-06-24
CONUS,11.23,"337,768.61","39,645,007.51",12.97,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-06-24
CONUS,2.91,"87,473.28","12,070,549.28",3.95,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-06-24
CONUS,44.43,"1,336,253.21","101,620,113.40",33.25,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-07-01
CONUS,34.02,"1,022,995.66","72,306,111.99",23.66,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-07-01
CONUS,25.01,"752,061.07","60,445,764.40",19.78,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-07-01
CONUS,11.98,"360,330.36","40,380,320.06",13.21,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-07-01
CONUS,2.98,"89,653.41","23,062,261.75",7.54,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-07-01
CONUS,45.48,"1,367,639.64","106,054,398.80",34.70,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-07-08
CONUS,34.25,"1,030,158.88","72,396,688.31",23.69,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-07-08
CONUS,24.95,"750,362.78","60,336,255.79",19.74,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-07-08
CONUS,12.02,"361,475.82","40,421,972.17",13.22,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-07-08
CONUS,2.94,"88,339.23","23,046,871.97",7.54,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-07-08
CONUS,45.39,"1,365,144.12","111,118,458.69",36.35,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-07-15
CONUS,34.16,"1,027,405.54","73,308,190.70",23.98,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-07-15
CONUS,24.12,"725,441.45","58,901,930.20",19.27,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-07-15
CONUS,11.87,"357,045.19","42,037,029.19",13.75,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-07-15
CONUS,2.86,"85,927.31","23,169,954.40",7.58,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-07-15
CONUS,46.20,"1,389,332.27","105,226,118.49",34.43,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-07-22
CONUS,33.63,"1,011,254.47","69,844,338.89",22.85,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-07-22
CONUS,23.86,"717,607.73","58,304,812.85",19.07,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-07-22
CONUS,11.26,"338,540.44","40,791,547.02",13.35,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-07-22
CONUS,2.79,"83,972.99","23,101,580.60",7.56,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-07-22
CONUS,47.51,"1,428,702.51","107,378,328.90",35.13,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-07-29
CONUS,34.06,"1,024,308.46","70,931,773.87",23.21,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-07-29
CONUS,22.77,"684,712.11","56,706,944.41",18.55,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-07-29
CONUS,10.60,"318,765.14","40,660,344.46",13.30,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-07-29
CONUS,3.90,"117,416.00","27,725,041.65",9.07,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-07-29
CONUS,47.56,"1,430,246.47","106,910,255.54",34.98,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-08-05
CONUS,33.94,"1,020,713.61","70,559,986.47",23.08,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-08-05
CONUS,22.19,"667,337.73","55,289,715.70",18.09,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-08-05
CONUS,10.19,"306,562.61","39,868,389.60",13.04,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-08-05
CONUS,3.84,"115,457.37","27,714,470.61",9.07,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-08-05
CONUS,47.19,"1,419,219.94","104,439,820.80",34.17,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-08-12
CONUS,33.62,"1,010,952.47","70,648,697.37",23.11,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-08-12
CONUS,22.03,"662,687.07","55,446,656.45",18.14,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-08-12
CONUS,10.24,"307,848.43","40,642,639.57",13.30,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-08-12
CONUS,3.79,"114,051.35","27,691,402.24",9.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-08-12
CONUS,48.07,"1,445,630.11","105,161,877.70",34.40,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-08-19
CONUS,33.56,"1,009,328.27","72,793,992.69",23.81,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-08-19
CONUS,21.62,"650,297.04","53,586,331.00",17.53,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-08-19
CONUS,10.12,"304,301.37","38,974,119.98",12.75,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-08-19
CONUS,3.80,"114,420.26","27,704,210.40",9.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-08-19
CONUS,47.77,"1,436,541.10","105,909,398.35",34.65,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-08-26
CONUS,33.87,"1,018,479.58","73,810,898.25",24.15,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-08-26
CONUS,21.56,"648,259.32","56,502,631.08",18.49,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-08-26
CONUS,10.08,"303,178.77","39,055,937.91",12.78,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-08-26
CONUS,3.80,"114,420.26","27,704,210.40",9.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-08-26
CONUS,46.84,"1,408,666.92","109,335,701.75",35.77,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-09-02
CONUS,32.79,"986,032.86","73,052,749.17",23.90,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-09-02
CONUS,20.93,"629,493.94","56,873,946.58",18.61,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-09-02
CONUS,9.91,"298,067.57","39,255,363.93",12.84,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-09-02
CONUS,3.80,"114,420.26","27,704,210.40",9.06,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-09-02
CONUS,46.10,"1,386,399.84","121,107,328.39",39.62,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-09-09
CONUS,31.27,"940,376.53","71,345,977.22",23.34,0.00,0.00,1,2,D1  ,"3,007,441.07",2014-09-09
CONUS,20.31,"610,920.35","53,712,619.34",17.57,0.00,0.00,1,3,D2  ,"3,007,441.07",2014-09-09
CONUS,9.47,"284,831.24","39,227,586.40",12.83,0.00,0.00,1,4,D3  ,"3,007,441.07",2014-09-09
CONUS,3.70,"111,186.78","27,619,103.69",9.04,0.00,0.00,1,5,D4  ,"3,007,441.07",2014-09-09
CONUS,45.09,"1,356,169.03","124,859,410.62",40.85,0.00,0.00,1,1,D0  ,"3,007,441.07",2014-09-16
